repeat,case,project,routes,path_len,providers_per_rule,prefix_rules,origin_diversity_pct,generated_prefix_rules,distinct_origins,proto,wall_us,total_ns,total_us,calls,avg_ns,rss_kb,user_us,sys_us,minflt,majflt,nvcsw,nivcsw,log_file
4,original-global,bird,10000,4,10,2,50,10000,5000,test_routes,11244,3252812,3252,10000,325,31712,59860,15962,7459,0,0,0,
5,original-global,bird,10000,4,10,2,50,10000,5000,test_routes,11437,3295769,3295,10000,329,31592,73888,4104,7458,0,0,0,
6,original-global,bird,10000,4,10,2,50,10000,5000,test_routes,11132,3070956,3070,10000,307,31636,64837,12157,7460,0,0,0,
7,original-global,bird,10000,4,10,2,50,10000,5000,test_routes,11394,3276629,3276,10000,327,31804,65820,11615,7461,0,0,1,
8,original-global,bird,10000,4,10,2,50,10000,5000,test_routes,11845,3451482,3451,10000,345,31548,57267,20452,7460,0,0,1,
9,original-global,bird,10000,4,10,2,50,10000,5000,test_routes,11586,3423314,3423,10000,342,31764,64751,12143,7460,0,0,0,
10,original-global,bird,10000,4,10,2,50,10000,5000,test_routes,12632,3516996,3516,10000,351,31808,72840,4047,7461,0,0,2,
1,trie-miss,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7562,1585432,1585,10000,158,21296,35501,7889,4877,0,0,0,
1,trie-global,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7561,1438482,1438,10000,143,21316,36232,8051,4875,0,0,3,
1,trie-hit,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7929,1819027,1819,10000,181,21488,30034,15017,4879,0,0,0,
2,trie-miss,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7683,1560788,1560,10000,156,21404,33380,11126,4879,0,0,0,
2,trie-global,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7447,1421466,1421,10000,142,21292,36312,8069,4875,0,0,1,
2,trie-hit,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7881,1841441,1841,10000,184,21420,31873,11952,4878,0,0,2,
3,trie-miss,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7619,1582735,1582,10000,158,21572,30493,13068,4879,0,0,2,
3,trie-global,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7444,1462115,1462,10000,146,21552,23554,19628,4875,0,0,2,
3,trie-hit,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7945,1836527,1836,10000,183,21404,28289,16165,4879,0,0,0,
4,trie-miss,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7767,1599355,1599,10000,159,21508,36106,8023,4879,0,0,0,
4,trie-global,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7404,1406429,1406,10000,140,21320,19917,23901,4874,0,0,0,
4,trie-hit,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7903,1843139,1843,10000,184,21316,22532,22544,4878,0,0,0,
5,trie-miss,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7663,1563926,1563,10000,156,21328,40340,4034,4878,0,0,0,
5,trie-global,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7508,1406957,1406,10000,140,21416,32245,12092,4875,0,0,2,
5,trie-hit,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7945,1844976,1844,10000,184,21528,23749,19791,4881,0,0,0,
6,trie-miss,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7620,1571410,1571,10000,157,21380,31588,11845,4880,0,0,0,
6,trie-global,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7513,1421320,1421,10000,142,21308,32048,12018,4875,0,0,0,
6,trie-hit,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7871,1840783,1840,10000,184,21468,30735,13172,4878,0,0,1,
7,trie-miss,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7575,1593877,1593,10000,159,21508,23811,19842,4879,0,0,0,
7,trie-global,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7500,1408679,1408,10000,140,21312,28334,16191,4874,0,0,2,
7,trie-hit,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7861,1813710,1813,10000,181,21572,24066,20055,4880,0,0,2,
8,trie-miss,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7767,1638044,1638,10000,163,21492,28031,16036,4878,0,0,0,
8,trie-global,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7602,1402410,1402,10000,140,21524,29747,14873,4878,0,0,0,
8,trie-hit,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,8140,1832250,1832,10000,183,21420,36744,8168,4878,0,0,0,
9,trie-miss,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7663,1575298,1575,10000,157,21568,32158,12059,4879,0,0,0,
9,trie-global,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7513,1431919,1431,10000,143,21400,44035,0,4874,0,0,1,
9,trie-hit,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7957,1850920,1850,10000,185,21436,34064,11354,4881,0,0,1,
10,trie-miss,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7637,1572200,1572,10000,157,21368,23945,19954,4879,0,0,0,
10,trie-global,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,7423,1409135,1409,10000,140,21436,31801,11925,4877,0,0,0,
10,trie-hit,bird-prefix-trie,10000,4,10,4,0,4,1,test_routes,8180,1862280,1862,10000,186,21528,30951,15475,4879,0,0,1,
1,hybrid-miss,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7716,1581066,1581,10000,158,21552,24150,20125,4874,0,0,1,
1,hybrid-global,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7368,1290597,1290,10000,129,21384,31944,11979,4872,0,0,0,
1,hybrid-hit,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7613,1604806,1604,10000,160,21252,30111,12904,4871,0,0,0,
2,hybrid-miss,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7726,1610105,1610,10000,161,21384,36228,8050,4873,0,0,0,
2,hybrid-global,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7412,1302348,1302,10000,130,21312,31729,11927,4873,0,0,1,
2,hybrid-hit,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7642,1600702,1600,10000,160,21512,35771,7949,4874,0,0,1,
3,hybrid-miss,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,8126,1637492,1637,10000,163,21364,31589,15794,4871,0,0,1,
3,hybrid-global,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7564,1306771,1306,10000,130,21384,35304,7845,4872,0,0,0,
3,hybrid-hit,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7995,1637332,1637,10000,163,21492,14993,29979,4874,0,0,3,
4,hybrid-miss,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7734,1638903,1638,10000,163,21500,36177,8039,4873,0,0,0,
4,hybrid-global,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7267,1264451,1264,10000,126,21428,27417,15667,4872,0,0,1,
4,hybrid-hit,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7560,1588163,1588,10000,158,21252,25467,16978,4871,0,0,0,
5,hybrid-miss,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7611,1602465,1602,10000,160,21400,35293,7843,4874,0,0,1,
5,hybrid-global,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7544,1275401,1275,10000,127,21352,32096,12036,4873,0,0,0,
5,hybrid-hit,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7855,1611227,1611,10000,161,21592,31705,11889,4875,0,0,0,
6,hybrid-miss,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7715,1617794,1617,10000,161,21352,36399,8088,4872,0,0,1,
6,hybrid-global,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7547,1272052,1272,10000,127,21492,36336,8074,4871,0,0,0,
6,hybrid-hit,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,8240,1610018,1610,10000,161,21508,29485,14742,4873,0,0,1,
7,hybrid-miss,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7695,1577788,1577,10000,157,21384,28272,16134,4873,0,0,0,
7,hybrid-global,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7358,1271620,1271,10000,127,21568,27963,15966,4874,0,0,0,
7,hybrid-hit,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7677,1589940,1589,10000,158,21428,32050,12018,4872,0,0,0,
8,hybrid-miss,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7634,1579300,1579,10000,157,21512,20841,20841,4873,0,0,1,
8,hybrid-global,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7521,1400296,1400,10000,140,21512,31137,11676,4874,0,0,0,
8,hybrid-hit,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7739,1698631,1698,10000,169,21388,35003,7778,4873,0,0,0,
9,hybrid-miss,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7787,1603283,1603,10000,160,21364,28420,16240,4873,0,0,0,
9,hybrid-global,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7301,1255320,1255,10000,125,21384,34239,8559,4872,0,0,0,
9,hybrid-hit,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7549,1588953,1588,10000,158,21316,25765,17177,4872,0,0,0,
10,hybrid-miss,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7753,1630852,1630,10000,163,21496,39579,3957,4874,0,0,0,
10,hybrid-global,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7437,1319036,1319,10000,131,21428,39642,3964,4873,0,0,0,
10,hybrid-hit,bird-prefix-hybrid,10000,4,10,4,0,4,1,test_routes,7757,1625848,1625,10000,162,21512,35560,7902,4874,0,0,1,
1,original-global,bird,10000,4,10,4,0,4,1,test_routes,7218,1385326,1385,10000,138,20972,19582,23499,4834,0,0,0,
2,original-global,bird,10000,4,10,4,0,4,1,test_routes,7193,1375749,1375,10000,137,21244,31034,11638,4837,0,0,2,
3,original-global,bird,10000,4,10,4,0,4,1,test_routes,7307,1379338,1379,10000,137,21248,21426,21426,4836,0,0,1,
4,original-global,bird,10000,4,10,4,0,4,1,test_routes,7257,1374236,1374,10000,137,21144,33739,8434,4835,0,0,3,
5,original-global,bird,10000,4,10,4,0,4,1,test_routes,7304,1378140,1378,10000,137,21312,27529,15731,4837,0,0,0,
6,original-global,bird,10000,4,10,4,0,4,1,test_routes,7347,1374506,1374,10000,137,20972,31972,11989,4833,0,0,6,
7,original-global,bird,10000,4,10,4,0,4,1,test_routes,7227,1371217,1371,10000,137,21036,34565,7681,4835,0,0,4,
8,original-global,bird,10000,4,10,4,0,4,1,test_routes,7176,1418124,1418,10000,141,21112,37695,4188,4836,0,0,6,
9,original-global,bird,10000,4,10,4,0,4,1,test_routes,7212,1398793,1398,10000,139,21164,25132,16754,4836,0,0,5,
10,original-global,bird,10000,4,10,4,0,4,1,test_routes,7189,1366814,1366,10000,136,21328,27389,15650,4838,0,0,0,
1,linear-miss,linear,10000,4,10,4,0,4,1,test_routes,7783,1673620,1673,10000,167,21060,20380,24470,4835,0,0,0,
1,linear-global,linear,10000,4,10,4,0,4,1,test_routes,7266,1346981,1346,10000,134,21252,35940,7988,4835,0,0,0,
1,linear-hit,linear,10000,4,10,4,0,4,1,test_routes,7610,1635679,1635,10000,163,21124,31957,11983,4835,0,0,1,
2,linear-miss,linear,10000,4,10,4,0,4,1,test_routes,7418,1589500,1589,10000,158,21252,31087,11657,4836,0,0,1,
2,linear-global,linear,10000,4,10,4,0,4,1,test_routes,7306,1347507,1347,10000,134,21124,27376,15643,4836,0,0,1,
2,linear-hit,linear,10000,4,10,4,0,4,1,test_routes,7559,1620023,1620,10000,162,21188,33520,11179,4837,0,0,1,
3,linear-miss,linear,10000,4,10,4,0,4,1,test_routes,7497,1580026,1580,10000,158,21316,31861,11948,4837,0,0,2,
3,linear-global,linear,10000,4,10,4,0,4,1,test_routes,7492,1378285,1378,10000,137,21124,39680,3968,4835,0,0,1,
3,linear-hit,linear,10000,4,10,4,0,4,1,test_routes,7660,1648273,1648,10000,164,20976,27984,15991,4833,0,0,1,
4,linear-miss,linear,10000,4,10,4,0,4,1,test_routes,7755,1624337,1624,10000,162,21112,32156,12058,4834,0,0,0,
4,linear-global,linear,10000,4,10,4,0,4,1,test_routes,7462,1344846,1344,10000,134,21180,28198,16113,4837,0,0,1,
4,linear-hit,linear,10000,4,10,4,0,4,1,test_routes,7708,1601172,1601,10000,160,21112,20391,24469,4835,0,0,1,
5,linear-miss,linear,10000,4,10,4,0,4,1,test_routes,7739,1642650,1642,10000,164,20972,36760,8171,4835,0,0,0,
5,linear-global,linear,10000,4,10,4,0,4,1,test_routes,7506,1397310,1397,10000,139,21104,36273,8060,4834,0,0,0,
5,linear-hit,linear,10000,4,10,4,0,4,1,test_routes,7531,1594524,1594,10000,159,21168,41232,3748,4836,0,0,0,
6,linear-miss,linear,10000,4,10,4,0,4,1,test_routes,7751,1640353,1640,10000,164,21188,32468,12175,4835,0,0,0,
6,linear-global,linear,10000,4,10,4,0,4,1,test_routes,7346,1364495,1364,10000,136,21124,31814,11930,4835,0,0,0,
6,linear-hit,linear,10000,4,10,4,0,4,1,test_routes,7408,1608051,1608,10000,160,21124,30404,13030,4834,0,0,0,
7,linear-miss,linear,10000,4,10,4,0,4,1,test_routes,7517,1605903,1605,10000,160,21228,31300,11737,4836,0,0,0,
7,linear-global,linear,10000,4,10,4,0,4,1,test_routes,7332,1353205,1353,10000,135,20996,32252,12094,4835,0,0,0,
7,linear-hit,linear,10000,4,10,4,0,4,1,test_routes,7448,1595126,1595,10000,159,21184,39513,3951,4835,0,0,0,
8,linear-miss,linear,10000,4,10,4,0,4,1,test_routes,7473,1597777,1597,10000,159,21124,35221,7827,4835,0,0,0,
8,linear-global,linear,10000,4,10,4,0,4,1,test_routes,7306,1375080,1375,10000,137,21124,28056,16032,4836,0,0,0,
8,linear-hit,linear,10000,4,10,4,0,4,1,test_routes,7668,1619646,1619,10000,161,21168,40633,4064,4835,0,0,2,
9,linear-miss,linear,10000,4,10,4,0,4,1,test_routes,7585,1603340,1603,10000,160,20976,36287,8043,4833,0,0,0,
9,linear-global,linear,10000,4,10,4,0,4,1,test_routes,7285,1328754,1328,10000,132,21092,31755,11908,4834,0,0,0,
9,linear-hit,linear,10000,4,10,4,0,4,1,test_routes,7523,1602707,1602,10000,160,20960,35602,7911,4834,0,0,1,
10,linear-miss,linear,10000,4,10,4,0,4,1,test_routes,7506,1585471,1585,10000,158,21124,27590,15765,4835,0,0,0,
10,linear-global,linear,10000,4,10,4,0,4,1,test_routes,7197,1342589,1342,10000,134,21108,34778,7728,4837,0,0,0,
10,linear-hit,linear,10000,4,10,4,0,4,1,test_routes,7513,1594455,1594,10000,159,21252,31956,11983,4834,0,0,4,
1,hybrid-global,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,13939,4818054,4818,10000,481,36040,43166,43166,8541,0,0,2,
1,hybrid-hit,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,17132,8638851,8638,10000,863,50748,107272,23838,12325,0,0,0,
1,hybrid-miss,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,16180,7904644,7904,10000,790,50892,115589,15943,12325,0,0,0,
2,hybrid-global,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,14527,5079519,5079,10000,507,36104,56111,32063,8540,0,0,4,
2,hybrid-hit,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,16008,7735261,7735,10000,773,50944,95106,35688,12326,0,0,1,
2,hybrid-miss,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,15902,7562013,7562,10000,756,50748,98380,31481,12322,0,0,1,
3,hybrid-global,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,14181,5369868,5369,10000,536,35976,59803,23921,8539,0,0,1,
3,hybrid-hit,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,17070,8417885,8417,10000,841,50844,101975,31377,12322,0,0,0,
3,hybrid-miss,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,18034,9445027,9445,10000,944,50668,118032,15737,12323,0,0,1,
4,hybrid-global,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,13346,4625621,4625,10000,462,35848,60372,20115,8539,0,0,1,
4,hybrid-hit,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,16012,7715458,7715,10000,771,50808,103491,27863,12323,0,0,2,
4,hybrid-miss,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,16032,7627866,7627,10000,762,50748,83659,47815,12323,0,0,0,
5,hybrid-global,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,13406,4760539,4760,10000,476,36008,38695,42564,8540,0,0,0,
5,hybrid-hit,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,17143,8652703,8652,10000,865,50864,92736,40320,12325,0,0,2,
5,hybrid-miss,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,15862,7316211,7316,10000,731,50748,101625,32524,12324,0,0,0,
6,hybrid-global,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,13055,4499514,4499,10000,449,35908,60011,20003,8539,0,0,0,
6,hybrid-hit,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,16230,7832629,7832,10000,783,50836,113924,16274,12325,0,0,0,
6,hybrid-miss,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,16020,7634958,7634,10000,763,50856,95454,35798,12324,0,0,0,
7,hybrid-global,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,13486,4791129,4791,10000,479,35996,78200,3910,8539,0,0,1,
7,hybrid-hit,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,16261,7943216,7943,10000,794,50936,99816,31929,12326,0,0,0,
7,hybrid-miss,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,16336,8016153,8016,10000,801,50720,111291,19873,12324,0,0,0,
8,hybrid-global,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,13105,4567707,4567,10000,456,35944,70845,11807,8540,0,0,0,
8,hybrid-hit,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,15896,7603982,7603,10000,760,50860,97917,32639,12323,0,0,1,
8,hybrid-miss,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,17354,8752609,8752,10000,875,50808,96852,36319,12324,0,0,1,
9,hybrid-global,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,13376,4770680,4770,10000,477,36040,50716,31172,8541,0,0,0,
9,hybrid-hit,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,15679,7378884,7378,10000,737,50768,95146,35679,12323,0,0,0,
9,hybrid-miss,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,16761,8348280,8348,10000,834,50812,114993,16427,12326,0,0,0,
10,hybrid-global,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,13418,4721171,4721,10000,472,35912,54915,27457,8539,0,0,0,
10,hybrid-hit,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,16081,7813051,7813,10000,781,50916,104179,28062,12325,0,0,1,
10,hybrid-miss,bird-prefix-hybrid,10000,4,10,4,50,20000,5000,test_routes,16678,8306755,8306,10000,830,50576,111065,23799,12323,0,0,0,
1,original-global,bird,10000,4,10,4,50,20000,5000,test_routes,11158,3105407,3105,10000,310,31464,57860,16531,7460,0,0,0,
2,original-global,bird,10000,4,10,4,50,20000,5000,test_routes,11447,3317758,3317,10000,331,31596,61600,15400,7460,0,0,2,
3,original-global,bird,10000,4,10,4,50,20000,5000,test_routes,11096,3154729,3154,10000,315,31616,51471,23760,7461,0,0,0,
4,original-global,bird,10000,4,10,4,50,20000,5000,test_routes,11372,3217719,3217,10000,321,31616,59855,15961,7460,0,0,0,
5,original-global,bird,10000,4,10,4,50,20000,5000,test_routes,11129,3194536,3194,10000,319,31608,59771,15939,7460,0,0,0,
6,original-global,bird,10000,4,10,4,50,20000,5000,test_routes,12035,3677858,3677,10000,367,31824,62986,15746,7463,0,0,0,
7,original-global,bird,10000,4,10,4,50,20000,5000,test_routes,11348,3292488,3292,10000,329,31600,65236,12231,7461,0,0,0,
8,original-global,bird,10000,4,10,4,50,20000,5000,test_routes,11483,3371077,3371,10000,337,31600,75014,3949,7461,0,0,4,
9,original-global,bird,10000,4,10,4,50,20000,5000,test_routes,11918,3593778,3593,10000,359,31636,53184,24546,7461,0,0,6,
10,original-global,bird,10000,4,10,4,50,20000,5000,test_routes,11162,3145188,3145,10000,314,31660,55187,19714,7459,0,0,1,
1,linear-global,linear,10000,4,10,4,50,20000,5000,test_routes,11482,3510942,3510,10000,351,33668,72863,7669,8010,0,0,35,
1,linear-hit,linear,10000,4,10,4,50,20000,5000,test_routes,13443,5695304,5695,10000,569,48540,91017,35615,11794,0,0,12,
1,linear-miss,linear,10000,4,10,4,50,20000,5000,test_routes,14209,6205271,6205,10000,620,48544,96251,32083,11793,0,0,9,
2,linear-global,linear,10000,4,10,4,50,20000,5000,test_routes,11251,3328580,3328,10000,332,33816,53117,24515,8010,0,0,0,
2,linear-hit,linear,10000,4,10,4,50,20000,5000,test_routes,14486,6403008,6403,10000,640,48632,96005,32015,11795,0,0,2,
2,linear-miss,linear,10000,4,10,4,50,20000,5000,test_routes,14673,6647086,6647,10000,664,48592,112026,16003,11795,0,0,1,
3,linear-global,linear,10000,4,10,4,50,20000,5000,test_routes,11675,3611817,3611,10000,361,33772,59203,19734,8011,0,0,2,
3,linear-hit,linear,10000,4,10,4,50,20000,5000,test_routes,15158,7165549,7165,10000,716,48688,105726,23494,11797,0,0,0,
3,linear-miss,linear,10000,4,10,4,50,20000,5000,test_routes,16761,8484294,8484,10000,848,48484,102720,31606,11793,0,0,6,
4,linear-global,linear,10000,4,10,4,50,20000,5000,test_routes,12028,3851191,3851,10000,385,33632,59633,19877,8008,0,0,5,
4,linear-hit,linear,10000,4,10,4,50,20000,5000,test_routes,15304,7179441,7179,10000,717,48744,88891,44445,11795,0,0,11,
4,linear-miss,linear,10000,4,10,4,50,20000,5000,test_routes,17187,8433853,8433,10000,843,48772,104216,32066,11796,0,0,4,
5,linear-global,linear,10000,4,10,4,50,20000,5000,test_routes,12735,4396448,4396,10000,439,33708,57185,24508,8011,0,0,4,
5,linear-hit,linear,10000,4,10,4,50,20000,5000,test_routes,15653,7467084,7467,10000,746,48628,87731,43865,11795,0,0,1,
5,linear-miss,linear,10000,4,10,4,50,20000,5000,test_routes,15673,7340154,7340,10000,734,48716,105380,28374,11796,0,0,1,
6,linear-global,linear,10000,4,10,4,50,20000,5000,test_routes,12563,4286823,4286,10000,428,33728,70711,11785,8011,0,0,2,
6,linear-hit,linear,10000,4,10,4,50,20000,5000,test_routes,16881,8294412,8294,10000,829,48504,120353,16047,11795,0,0,1,
6,linear-miss,linear,10000,4,10,4,50,20000,5000,test_routes,15802,7688762,7688,10000,768,48548,117142,16157,11794,0,0,0,
7,linear-global,linear,10000,4,10,4,50,20000,5000,test_routes,12529,4233661,4233,10000,423,33660,73646,8182,8009,0,0,0,
7,linear-hit,linear,10000,4,10,4,50,20000,5000,test_routes,20811,10836009,10836,10000,1083,48436,114347,23660,11794,0,0,32,
7,linear-miss,linear,10000,4,10,4,50,20000,5000,test_routes,16177,7865505,7865,10000,786,48488,116242,20041,11794,0,0,0,
8,linear-global,linear,10000,4,10,4,50,20000,5000,test_routes,12066,3834962,3834,10000,383,33796,66893,12542,8010,0,0,2,
8,linear-hit,linear,10000,4,10,4,50,20000,5000,test_routes,15663,7412365,7412,10000,741,48700,122322,51296,11795,0,0,0,
8,linear-miss,linear,10000,4,10,4,50,20000,5000,test_routes,16154,7873279,7873,10000,787,48784,96562,36201,11797,0,0,1,
9,linear-global,linear,10000,4,10,4,50,20000,5000,test_routes,12458,4214769,4214,10000,421,33772,64834,16208,8011,0,0,0,
9,linear-hit,linear,10000,4,10,4,50,20000,5000,test_routes,15909,7752096,7752,10000,775,48656,111521,19916,11798,0,0,0,
9,linear-miss,linear,10000,4,10,4,50,20000,5000,test_routes,16280,7771248,7771,10000,777,48572,104366,28098,11795,0,0,0,
